Vendor_ID,Business_Name,Business_Address1,Business_Address2,Business_City,Business_State,Business_Zip,Business_Phone,Filing_Year,Filing_Date,Amendment,Aggregate_Contribution_Amount,Contributor_Name,Contributor_Address1,Contributor_Address2,Contributor_City,Contributor_State,Contributor_Zip,Contributor_Phone,Contribution_Date,Contribution_Amount,Recipient_Name
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,Trilon Services C-Corp Holdings Inc.,1200 17th Street,Suite 860,Denver,CO,80202,732-727-8000,12/03/2024,200.0000,Ferraina for Long Branch BOE
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,Trilon Services C-Corp Holdings Inc.,1200 17th Street,Suite 860,Denver,CO,80202,732-727-8000,08/15/2024,300.0000,CTE McDonald ANDamp; Laureigh
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/04/2024,250.0000,Friends of Brian Acciani
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,1000.0000,EFO Douglas Adams
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/16/2024,1000.0000,Amato for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,1000.0000,Friends of Tom Arnone for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/01/2024,2000.0000,CTE Bacchione and Arace
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/02/2024,2500.0000,Dinesh Behal for Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/07/2024,2600.0000,CTE Bernier McCamery
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/25/2024,1500.0000,EFO Christian Bolwage
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,07/08/2024,5000.0000,Brick Progress
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,2500.0000,Burlington County Federation of Democratic Women
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/02/2024,2500.0000,EFO Gabrielle Cahill
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/18/2024,500.0000,"Friends of Anthony Carabell, Jr."
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,1000.0000,Ciatterelli for Governor
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,07/08/2024,1200.0000,Citizens for Good Government
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/02/2024,2500.0000,Brad Cohen for Mayor
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,2500.0000,EFO Craig Coughlin
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/21/2024,2500.0000,EFO Craign Coughlin
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/11/2024,500.0000,EFO Senator Nilsa Cruz-Perez
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,1000.0000,Cryan for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/05/2024,2500.0000,Silva Catalan Culman for Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/01/2024,1000.0000,Danielsen for Assembly
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/20/2024,2500.0000,CTE James Davis
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/21/2024,750.0000,CTE Patrick Diegnan for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,1000.0000,Dennis DiMascio for Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/18/2024,500.0000,DiRocco for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,300.0000,Joanne Famularo for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,01/11/2024,6000.0000,EFO Team Fanucci
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,1000.0000,Friends of Shaun Golden for Sheriff
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/20/2024,2500.0000,Good Government PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,07/08/2024,5200.0000,Gopal for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,1250.0000,Greenstein for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,500.0000,Craig Guy for Hudson County Executive
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/16/2024,500.0000,Craig Guy for Hudson County Executive
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/05/2024,500.0000,Owen Henry for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,1000.0000,Al Johal for Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,300.0000,Keyport Republican Club
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,1000.0000,Sue Kiley for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/18/2024,2000.0000,Sue Kiley for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/18/2024,300.0000,Kopacz for Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,1250.0000,Lagana for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/01/2024,1000.0000,Linden Victory 2024
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/21/2024,1000.0000,EFO Yvonne Lopez
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/01/2024,1000.0000,Mapp for Mayor
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/07/2024,1000.0000,Friends of Jeff Martin for Mayor
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,600.0000,CTE McDonald ANDamp; Laureigh
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,300.0000,CTE McDonald ANDamp; Laureigh
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/05/2024,250.0000,CTE Kevin McMillan
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,300.0000,Melham for Belleville 2026
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/01/2024,500.0000,Middlesex County Young Democrats
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,1000.0000,Ashley Morrell for West Deptford Township Cmte
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,2500.0000,CTE Mundell for Mayor
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/16/2024,500.0000,CTE John Napolitani
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/16/2024,5000.0000,Narra for County Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,5000.0000,Newman ANDamp; Hayes for Township Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,2500.0000,Ocean County Strong
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,4000.0000,Ocean County Conservative PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,2500.0000,Ocean County Conservative Republican Organization
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,2500.0000,Ocean County Republican Chairman's PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,4000.0000,Ocean County Republican Chairman's PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/18/2024,250.0000,CTE Juan Perez
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,500.0000,Friends of Tony Perry
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/16/2024,3000.0000,CTE Pipi ANDamp; Townsend
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,07/08/2024,1000.0000,Polistina for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/13/2024,2500.0000,PRG PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/16/2024,5000.0000,Prosperity Rising NJ Inc
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,2500.0000,Rahway Democrats 2024
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,03/26/2024,2000.0000,Cmte to Re-Elect Annibal Ramos Jr.
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/16/2024,5000.0000,Rios for County Commissioner
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/02/2024,2500.0000,EFO Linwood Rouse
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,5200.0000,Scutari for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,04/02/2024,2500.0000,EFO Kapil Shah
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,06/05/2024,500.0000,Sharon Shutzer ANDamp; Annnette Jordan For Freehold Borough Council
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,750.0000,EFO Troy Singleton for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/30/2024,2500.0000,Bob Smith for Senate
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,02/20/2024,2500.0000,SOC-R PAC
11319,"CONSULTING AND MUNICIPAL ENGINEERS, LLC (T/A CME ASSOCIATES)",3141 Bordentown Avenue,,Parlin,NJ,08859,732-727-8000,2024,03/31/2025,No,477650.0000,"Waggoner Engineering, Inc. (Sister Enity)",P.O Box 12227,,Jackson,MS,39236,732-727-8000,05/13/2024,4000.0000,SOC-R PAC
